,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_previous,normalized_score,sentiment,trading_date,prev_trading_date
92,GS,-44060.63223199984,-1.3085208288433394,0.008565449428520507,0.16734926367485276,252329.0,-1746.1580806011139,BEARISH,2025-05-23,2025-05-22
45,CMG,-215264.62226559958,-0.8923352693792412,0.00492105036975596,-0.07794775530497833,1057378.0,-2035.8341318393193,BEARISH,2025-05-23,2025-05-22
246,XBI,-127534.83787800503,-1.9603605540567823,-0.00013484095349407743,-1.7590061962291843,612450.0,-2082.371424246959,BEARISH,2025-05-23,2025-05-22
36,CCL,-255983.35454124276,-3.2717634340780424,-0.06398921537931056,-0.7449980071511397,1200095.0,-2133.025756637956,BEARISH,2025-05-23,2025-05-22
40,CHWY,-54963.415280980305,-1.735865892141687,0.014385426115869876,-0.9707298921033625,249608.0,-2201.989330509451,BEARISH,2025-05-23,2025-05-22
21,BAC,-640892.785596394,-3.0672611172313418,0.016086111814252072,0.8641384627929259,2867720.0,-2234.851329963853,BEARISH,2025-05-23,2025-05-22
114,JOBY,-41479.08572001013,-3.257092880396355,0.07359828946431478,1.754374424492428,183922.0,-2255.2541686155073,BEARISH,2025-05-23,2025-05-22
226,TWLO,-26430.86133031553,-2.16316137810763,0.004159879950440951,-1.7387880997764262,116621.0,-2266.389529357108,BEARISH,2025-05-23,2025-05-22
30,BRK-B,-98106.03175075474,-2.605177597609993,0.0088276785820757,0.8661248348466744,427832.0,-2293.0970977101933,BEARISH,2025-05-23,2025-05-22
191,SERV,-21513.273912281737,2.4492994969585875,-0.10417729977589739,-0.9825409569737855,93169.0,-2309.0592270263433,BEARISH,2025-05-23,2025-05-22
186,SAN,-14868.54835676395,-1.2001238056852312,0.03232804341634117,0.1824519518905263,61279.0,-2426.3692874824897,BEARISH,2025-05-23,2025-05-22
28,BMY,-122078.67537687566,-1.3627017830220616,0.003634482892237674,-1.6273036840565578,482622.0,-2529.4884065972055,BEARISH,2025-05-23,2025-05-22
146,NIO,-773325.5240857222,-3.838110210350397,0.08314013226352844,1.5893714343946814,3014941.0,-2564.9773049811656,BEARISH,2025-05-23,2025-05-22
65,DEO,-5121.063415716049,-10.099096912332687,0.010727229256216934,3.7235286656001905,19919.0,-2570.9440311843214,BEARISH,2025-05-23,2025-05-22
33,CAKE,-3448.165891384147,-1.77102253088916,-0.0017188981269387522,3.3070623746210472,13389.0,-2575.372239438455,BEARISH,2025-05-23,2025-05-22
138,MS,-152729.9566018937,-3.6360893305452153,0.01072344829697567,0.30611797182262407,585532.0,-2608.396408768329,BEARISH,2025-05-23,2025-05-22
225,TTWO,-35793.92608924386,-2.178332791766071,-0.0008810461855737917,-1.229207627422775,134441.0,-2662.4263497923894,BEARISH,2025-05-23,2025-05-22
63,DDOG,-89112.12713381043,-3.5969222769674696,0.010552860449556658,0.6149660683905698,334443.0,-2664.493714438946,BEARISH,2025-05-23,2025-05-22
241,WEN,-24123.788492787025,-2.2073075996583706,0.009613831246512284,-0.44114384723717703,88393.0,-2729.1514591412247,BEARISH,2025-05-23,2025-05-22
4,ABT,-49215.4973789985,-3.8592859354234728,0.012373875650967276,-0.068656934805468,180060.0,-2733.283204431773,BEARISH,2025-05-23,2025-05-22
134,MMM,-48544.952186850765,-4.715596398848932,0.009078216369587892,1.8036936115559432,173090.0,-2804.6075560027016,BEARISH,2025-05-23,2025-05-22
0,AAL,-886504.557139496,-5.029286319428386,0.04091040876488937,-0.6367130018705537,3131379.0,-2831.0356464020992,BEARISH,2025-05-23,2025-05-22
256,XLY,-98695.2926721546,-2.9857994838047532,0.0006179559261313471,0.6400903238619831,345423.0,-2857.229908609288,BEARISH,2025-05-23,2025-05-22
43,CLX,-8860.99191711482,-1.910739866417223,0.0032538531366392634,-0.27240367719130115,30884.0,-2869.120553398141,BEARISH,2025-05-23,2025-05-22
170,PSFE,-3251.0689846770483,-0.6152612843454699,0.020557965578688792,0.19899318970281824,11099.0,-2929.1548650122068,BEARISH,2025-05-23,2025-05-22
124,LUMN,-147976.98012412505,-8.846266458023099,0.09945833494553431,-1.4574898447522244,492654.0,-3003.6695149968346,BEARISH,2025-05-23,2025-05-22
100,HUBS,-4196.587091270119,-1.9786604873396383,0.0207552468243289,0.7884547080312815,13390.0,-3134.120307147214,BEARISH,2025-05-23,2025-05-22
210,SWKS,-28133.771510359395,-2.444911247182789,0.010141516182667296,0.2612613594599346,88031.0,-3195.8936636366047,BEARISH,2025-05-23,2025-05-22
249,XLF,-1645228.3301058644,-4.1426146542985665,0.06288548663235256,1.43886543165892,5136688.0,-3202.897139374368,BEARISH,2025-05-23,2025-05-22
121,LMT,-32670.84612270274,-1.9667358953439655,0.01923467342452726,-0.48912801003156803,94484.0,-3457.81784457715,BEARISH,2025-05-23,2025-05-22
101,IBB,-40541.603940744804,-1.2531354904263465,0.010845308848042001,0.25561121326284,113622.0,-3568.112156162081,BEARISH,2025-05-23,2025-05-22
